                  QSO_name     ion       Glon       Glat      v_LSR     logN   hvcflag_1   hvcflag_2   hvcflag_3   hvcflag_4  
   SDSSJ123235.82+060310.0     CIV   290.0851    68.4533     -2.786   14.049           0           0           0           0  
   SDSSJ123235.82+060310.0    FeII   290.0851    68.4533     21.198      9.5           0           0           0           0  
   SDSSJ123235.82+060310.0      NV   290.0851    68.4533     -2.786   13.648           0           0           0           0  
   SDSSJ123235.82+060310.0    NiII   290.0851    68.4533       18.2    13.89           0           0           0           0  
   SDSSJ123235.82+060310.0     SII   290.0851    68.4533     60.171   14.285           1           0           0           0  
   SDSSJ123235.82+060310.0     SII   290.0851    68.4533      6.208   15.293           0           0           0           0  
   SDSSJ123235.82+060310.0    SiII   290.0851    68.4533    120.129   13.226           1           1           0           0  
   SDSSJ123235.82+060310.0    SiII   290.0851    68.4533     33.189    14.61           1           0           0           0  
   SDSSJ123235.82+060310.0    SiIV   290.0851    68.4533    114.133   12.575           1           1           0           0  
   SDSSJ123235.82+060310.0    SiIV   290.0851    68.4533     78.158   13.367           1           0           0           0  
   SDSSJ123235.82+060310.0    SiIV   290.0851    68.4533     -5.784   13.761           0           0           0           0  
   SDSSJ135712.61+170444.1    CII*     2.8604    71.7802     -4.192   13.999           0           0           0           0  
   SDSSJ135712.61+170444.1     CIV     2.8604    71.7802    -10.188   14.383           0           0           0           0  
   SDSSJ135712.61+170444.1     CIV     2.8604    71.7802    -73.145   15.128           1           0           0           0  
   SDSSJ135712.61+170444.1      NV     2.8604    71.7802    -28.176   13.635           0           0           0           0  
   SDSSJ135712.61+170444.1    NiII     2.8604    71.7802     -4.192   13.908           0           0           0           0  
   SDSSJ135712.61+170444.1     SII     2.8604    71.7802     37.779   13.839           0           0           0           0  
   SDSSJ135712.61+170444.1     SII     2.8604    71.7802      -7.19   15.171           0           0           0           0  
   SDSSJ135712.61+170444.1    SiII     2.8604    71.7802     58.764   12.636           0           0           0           0  
   SDSSJ135712.61+170444.1    SiII     2.8604    71.7802    -73.145   13.287           1           0           0           0  
   SDSSJ135712.61+170444.1    SiII     2.8604    71.7802    -13.186   15.157           0           0           0           0  
   SDSSJ135712.61+170444.1    SiIV     2.8604    71.7802    -28.176   13.775           0           0           0           0  
                    TON580    CII*   194.9413    72.0306   -107.841    13.66           1           0           0           1  
                    TON580    CII*   194.9413    72.0306    -14.906   14.259           0           0           0           0  
                    TON580     CIV   194.9413    72.0306   -104.844   13.036           1           0           0           1  
                    TON580     CIV   194.9413    72.0306     48.051   13.038           1           0           0           0  
                    TON580     CIV   194.9413    72.0306    -20.902   14.163           0           0           0           0  
                    TON580    FeII   194.9413    72.0306    -38.889     9.84           1           0           0           1  
                    TON580      NV   194.9413    72.0306    -53.879   13.749           1           0           0           1  
                    TON580    NiII   194.9413    72.0306    -32.893   14.053           0           0           0           0  
                    TON580     SII   194.9413    72.0306     -5.912   15.136           0           0           0           0  
                    TON580     SII   194.9413    72.0306    -56.877   15.181           1           0           0           1  
                    TON580    SiII   194.9413    72.0306     18.071   14.932           0           0           0           0  
                    TON580    SiIV   194.9413    72.0306    -11.908   13.715           0           0           0           0  
                   TONS210    CII*   224.9715   -83.1603    -12.836   13.819           0           0           0           0  
                   TONS210     CIV   224.9715   -83.1603     68.108   12.384           1           0           0           0  
                   TONS210     CIV   224.9715   -83.1603    -27.826    12.87           0           0           0           0  
                   TONS210     CIV   224.9715   -83.1603   -102.774   12.969           1           0           0           0  
                   TONS210     CIV   224.9715   -83.1603   -132.753   13.271           1           0           0           0  
                   TONS210     CIV   224.9715   -83.1603    -63.801   13.815           1           0           0           0  
                   TONS210     CIV   224.9715   -83.1603     23.139   14.175           0           0           0           0  
                   TONS210    FeII   224.9715   -83.1603    -57.805     8.25           0           0           0           0  
                   TONS210    FeII   224.9715   -83.1603     38.128     8.29           0           0           0           0  
                   TONS210    FeII   224.9715   -83.1603    -15.834     9.31           0           0           0           0  
                   TONS210      NV   224.9715   -83.1603     -9.839   13.564           0           0           0           0  
                   TONS210    NiII   224.9715   -83.1603     -9.839   13.844           0           0           0           0  
                   TONS210     SII   224.9715   -83.1603     23.139   14.078           0           0           0           0  
                   TONS210     SII   224.9715   -83.1603     -6.841   15.169           0           0           0           0  
                   TONS210    SiII   224.9715   -83.1603   -105.772   12.869           1           0           0           0  
                   TONS210    SiII   224.9715   -83.1603      2.153   14.588           0           0           0           0  
                   TONS210    SiIV   224.9715   -83.1603     11.147    13.58           0           0           0           0  
                  VIIZW244    CII*   136.6575    32.6778    -62.212    13.76           1           0           0           0  
                  VIIZW244    CII*   136.6575    32.6778     -8.249   14.003           0           0           0           0  
                  VIIZW244     CIV   136.6575    32.6778    -95.189   13.414           1           0           0           0  
